"426C3CDD-2D7B-4DE4-9D9B-31D7696C6221","125000","2015-08-28","NG14 6HX","S","N","F","","4","WATCHWOOD GROVE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/426C3CDD-2D7B-4DE4-9D9B-31D7696C6221/current"
"98577A89-ED92-4CD1-98DC-A0706EE5DE4D","114500","2006-05-19","NG14 6HX","S","N","F","","4","WATCHWOOD GROVE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/98577A89-ED92-4CD1-98DC-A0706EE5DE4D/current"
"18A48E62-0762-400E-B7EB-005FAF67BB22","36500","1998-06-11","NG14 6HX","S","N","F","","4","WATCHWOOD GROVE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/18A48E62-0762-400E-B7EB-005FAF67BB22/current"
"AFCD950B-48DD-4D0D-8A7C-2E77CFE77B29","90250","2015-01-08","NG14 6HZ","T","N","F","","1A","CROOKDOLE LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AFCD950B-48DD-4D0D-8A7C-2E77CFE77B29/current"
"AD85E374-2AFE-433C-AB79-297EDB11E2CB","121000","2015-07-02","NG14 6JD","S","N","F","","2","MERE AVENUE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AD85E374-2AFE-433C-AB79-297EDB11E2CB/current"
"96EDD452-F197-4080-9227-7AA918E60FDE","97500","2006-07-03","NG14 6JD","T","N","F","","2","MERE AVENUE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/96EDD452-F197-4080-9227-7AA918E60FDE/current"
"5F54B81D-860C-2B45-E053-6B04A8C01FB0","185000","2017-09-29","NG14 6JS","T","N","F","","1","GEORGES LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5F54B81D-860C-2B45-E053-6B04A8C01FB0/current"
"6D776AD4-25DC-4DD9-BA5D-DA4DF1EAB0A4","118000","2002-12-03","NG14 6JS","T","N","F","","1","GEORGES LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6D776AD4-25DC-4DD9-BA5D-DA4DF1EAB0A4/current"
"50C4AF8D-78B9-4200-9668-F63FEF292E54","60000","2000-03-30","NG14 6JS","T","N","F","","1","GEORGES LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50C4AF8D-78B9-4200-9668-F63FEF292E54/current"
"2D1E4B26-A8D8-FCD1-E050-A8C0630544EC","170000","2016-02-19","NG14 6JY","D","N","F","","18","BUCKLEE DRIVE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D1E4B26-A8D8-FCD1-E050-A8C0630544EC/current"
